id,product,city,latitude,longitude,price
8261,Petrol,CHENNAI,13.18,80.261,100.85
8262,Diesel,CHENNAI,13.18,80.261,85.63
8263,Petrol,ARIYALUR DIST,11.206,79.342,99.48
8264,Diesel,ARIYALUR DIST,11.206,79.342,84.53
8265,Petrol,AMMAPATTINAM,10.022,79.23,99.48
8266,Diesel,AMMAPATTINAM,10.022,79.23,84.34
8267,Petrol,IRUVELPATTU,11.853,79.436,99.48
8268,Diesel,IRUVELPATTU,11.853,79.436,84.55
8269,Petrol,NELLIKUPPAM,12.749,80.107,99.48
8270,Diesel,NELLIKUPPAM,12.749,80.107,84.55
8271,Petrol,VIKRAVANDI,11.992,79.535,102.39
8272,Diesel,VIKRAVANDI,11.992,79.535,88.67
8273,Petrol,PUDUKOTTAI,10.338,78.79,102.39
8274,Diesel,PUDUKOTTAI,10.338,78.79,88.66
8275,Petrol,TIRUPUIR,10.953,77.691,102.84
8276,Diesel,TIRUPUIR,10.953,77.691,89.07
8277,Petrol,MARAVANMADAM,8.761,78.073,102.5
8278,Diesel,MARAVANMADAM,8.761,78.073,88.76
8279,Petrol,KARAIKUDI,10.085,78.775,102.53
8280,Diesel,KARAIKUDI,10.085,78.775,88.79
8281,Petrol,PUDUKOTTAI,10.486,78.778,102.39
8282,Diesel,PUDUKOTTAI,10.486,78.778,88.66
8283,Petrol,NEYVELI,11.618,79.535,102.39
8284,Diesel,NEYVELI,11.618,79.535,88.66
8285,Petrol,TANJORE DIST,10.73,79.018,102.39
8286,Diesel,TANJORE DIST,10.73,79.018,88.66
8287,Petrol,KANDACHIPURAM,12.036,79.306,102.39
8288,Diesel,KANDACHIPURAM,12.036,79.306,88.66
8289,Petrol,VILLUPURAM,12.185,79.623,102.39
8290,Diesel,VILLUPURAM,12.185,79.623,88.63
8291,Petrol,MELAKKOTTAI,9.786,77.981,102.39
8292,Diesel,MELAKKOTTAI,9.786,77.981,88.63
8293,Petrol,KADAMALAIKUNDU,9.793,77.512,102.39
8294,Diesel,KADAMALAIKUNDU,9.793,77.512,88.66
8295,Petrol,SALEM DISTRICT,11.819,77.865,103.44
8296,Diesel,SALEM DISTRICT,11.819,77.865,89.32
8297,Petrol,KARUR DISTRICT,10.944,78.111,103.44
8298,Diesel,KARUR DISTRICT,10.944,78.111,89.32
8299,Petrol,SALEM DISTRICT,11.551,78,103.44
8300,Diesel,SALEM DISTRICT,11.551,78,89.32
8301,Petrol,TANJORE DIST,10.419,79.289,103.44
8302,Diesel,TANJORE DIST,10.419,79.289,89.35
8303,Petrol,MELVISHARAM,12.914,79.291,103.44
8304,Diesel,MELVISHARAM,12.914,79.291,89.32
8305,Petrol,THIRUVALLUR DIS,13.168,80.029,103.44
8306,Diesel,THIRUVALLUR DIS,13.168,80.029,89.35
8307,Petrol,ASSANUR,11.631,79.2,103.44
8308,Diesel,ASSANUR,11.631,79.2,89.32
8309,Petrol,KOTHUR,12.617,78.44,103.44
8310,Diesel,KOTHUR,12.617,78.44,89.35
8311,Petrol,THIRUVALLUR DIS,13.342,79.432,103.44
8312,Diesel,THIRUVALLUR DIS,13.342,79.432,89.3
8313,Petrol,SALEM,11.601,78.586,103.44
8314,Diesel,SALEM,11.601,78.586,89.35
8315,Petrol,ERODE,11.382,77.431,103.44
8316,Diesel,ERODE,11.382,77.431,89.32
8317,Petrol,PERALI,11.232,78.935,103.45
8318,Diesel,PERALI,11.232,78.935,89.15
8319,Petrol,DHARMAPURI DT,12.154,78.163,103.75
8320,Diesel,DHARMAPURI DT,12.154,78.163,89.63
8321,Petrol,VELLORE,12.835,78.786,100.47
8322,Diesel,VELLORE,12.835,78.786,86.23
8323,Petrol,MALLANKINAR,9.591,77.994,99.65
8324,Diesel,MALLANKINAR,9.591,77.994,85.49
8325,Petrol,TRICHY DIST,10.714,78.542,99.73
8326,Diesel,TRICHY DIST,10.714,78.542,85.56
8327,Petrol,ERODE,11.406,77.193,98.91
8328,Diesel,ERODE,11.406,77.193,84.79
8329,Petrol,SALEM DISTRICT,11.693,78.111,99.3
8330,Diesel,SALEM DISTRICT,11.693,78.111,85.15
8331,Petrol,KRISHNAGIRI,12.492,78.282,99.3
8332,Diesel,KRISHNAGIRI,12.492,78.282,85.15
8333,Petrol,NAMAKKAL,11.192,78.096,99.3
8334,Diesel,NAMAKKAL,11.192,78.096,85.15
8335,Petrol,ITTAMOZHI(SH-93),8.394,77.844,99.3
8336,Diesel,ITTAMOZHI(SH-93),8.394,77.844,85.15
8337,Petrol,VILLUPURAM DIST,12.23,79.415,99.3
8338,Diesel,VILLUPURAM DIST,12.23,79.415,85.15
8339,Petrol,SALEM DISTRICT,11.882,78.081,99
8340,Diesel,SALEM DISTRICT,11.882,78.081,87.36
8341,Petrol,TRICHY,10.419,78.507,99
8342,Diesel,TRICHY,10.419,78.507,87.55
8343,Petrol,VELLORE,12.697,78.59,99
8344,Diesel,VELLORE,12.697,78.59,87.57
8345,Petrol,PIRANCHERRY,8.911,77.764,99
8346,Diesel,PIRANCHERRY,8.911,77.764,87.55
8347,Petrol,GUDALUR,9.709,77.265,99
8348,Diesel,GUDALUR,9.709,77.265,87.55
8349,Petrol,PANAGUDI,8.333,77.586,99
8350,Diesel,PANAGUDI,8.333,77.586,87.55
8351,Petrol,TRICHY DISTRICT,10.899,78.573,98.38
8352,Diesel,TRICHY DISTRICT,10.899,78.573,87.02
8353,Petrol,SALEM DISTRICT,11.575,78.04,98.31
8354,Diesel,SALEM DISTRICT,11.575,78.04,86.95
8355,Petrol,COIMBATORE,10.563,76.919,98.47
8356,Diesel,COIMBATORE,10.563,76.919,87.07
8357,Petrol,MUKKUDAL,8.738,77.515,99.02
8358,Diesel,MUKKUDAL,8.738,77.515,87.59
8359,Petrol,PAZHAYAKAYAL,8.683,78.101,99.02
8360,Diesel,PAZHAYAKAYAL,8.683,78.101,87.59
8361,Petrol,THIRUVALLUR DIS,13.226,80.322,99.03
8362,Diesel,THIRUVALLUR DIS,13.226,80.322,87.6
8363,Petrol,ERODE,11.505,77.397,99.43
8364,Diesel,ERODE,11.505,77.397,87.97
8365,Petrol,COIMBATORE,11.073,76.868,98.1
8366,Diesel,COIMBATORE,11.073,76.868,86.7
8367,Petrol,MANACHANALLUR,10.896,78.696,100.31
8368,Diesel,MANACHANALLUR,10.896,78.696,88.7
8369,Petrol,PUDUKOTTAI DIST,10.494,78.937,99.53
8370,Diesel,PUDUKOTTAI DIST,10.494,78.937,84.6
8371,Petrol,KANCHEEPURAM,12.832,80.07,99.53
8372,Diesel,KANCHEEPURAM,12.832,80.07,84.6
8373,Petrol,SALEM,11.462,77.847,99.53
8374,Diesel,SALEM,11.462,77.847,84.6
8375,Petrol,KANCHEEPURAM,12.812,79.706,99.53
8376,Diesel,KANCHEEPURAM,12.812,79.706,84.6
8377,Petrol,KANCHEEPURAM,12.934,79.909,99.53
8378,Diesel,KANCHEEPURAM,12.934,79.909,84.62
8379,Petrol,VELLORE,12.928,79.143,99.53
8380,Diesel,VELLORE,12.928,79.143,84.62
8381,Petrol,SALEM DISTRICT,11.606,78.146,99.53
8382,Diesel,SALEM DISTRICT,11.606,78.146,84.62
8383,Petrol,KANCHEEPURAM,12.866,79.938,99.53
8384,Diesel,KANCHEEPURAM,12.866,79.938,84.6
8385,Petrol,T. KUNNATHUR,9.744,77.883,99.53
8386,Diesel,T. KUNNATHUR,9.744,77.883,84.62
8387,Petrol,OMANALLUR,8.668,77.66,99.86
8388,Diesel,OMANALLUR,8.668,77.66,84.9
8389,Petrol,VOIPUTTANPATTI,9.506,77.941,98.26
8390,Diesel,VOIPUTTANPATTI,9.506,77.941,83.39
8391,Petrol,DINDIGUL,10.47,77.643,99.54
8392,Diesel,DINDIGUL,10.47,77.643,84.61
8393,Petrol,NAMAKKAL,11.227,78.161,99.54
8394,Diesel,NAMAKKAL,11.227,78.161,84.61
8395,Petrol,PORUR,13.026,80.149,99.54
8396,Diesel,PORUR,13.026,80.149,84.61
8397,Petrol,KANCHEEPURAM,13.025,80.109,102.44
8398,Diesel,KANCHEEPURAM,13.025,80.109,88.71
8399,Petrol,KRISHNAGIRI,12.601,78.124,102.44
8400,Diesel,KRISHNAGIRI,12.601,78.124,88.71
8401,Petrol,COLACHEL,8.172,77.251,102.44
8402,Diesel,COLACHEL,8.172,77.251,88.71
8403,Petrol,THUCKALAY,8.249,77.322,102.44
8404,Diesel,THUCKALAY,8.249,77.322,88.71
8405,Petrol,TIRUPUR,10.546,77.113,101.9
8406,Diesel,TIRUPUR,10.546,77.113,88.22
8407,Petrol,PANRUTI,11.77,79.567,102.13
8408,Diesel,PANRUTI,11.77,79.567,88.43
8409,Petrol,KRISHNAGIRI,12.564,78.178,101.68
8410,Diesel,KRISHNAGIRI,12.564,78.178,88
8411,Petrol,ERODE,11.526,77.505,102.45
8412,Diesel,ERODE,11.526,77.505,88.7
8413,Petrol,GUDUVANCHERY,12.849,80.063,102.45
8414,Diesel,GUDUVANCHERY,12.849,80.063,88.7
8415,Petrol,COIMBATORE,10.744,77.023,102.45
8416,Diesel,COIMBATORE,10.744,77.023,88.72
8417,Petrol,THIRUMAYAM,10.25,78.747,102.45
8418,Diesel,THIRUMAYAM,10.25,78.747,88.51
8419,Petrol,TINDIVANAM,12.23,79.654,102.45
8420,Diesel,TINDIVANAM,12.23,79.654,88.7
8421,Petrol,DINDIGUL,10.208,77.908,103.5
8422,Diesel,DINDIGUL,10.208,77.908,89.2
8423,Petrol,TRICHY,10.805,78.727,103.5
8424,Diesel,TRICHY,10.805,78.727,89.39
8425,Petrol,TIRUVALLUR,13.205,79.756,103.5
8426,Diesel,TIRUVALLUR,13.205,79.756,89.41
8427,Petrol,TIRUVALLUR,13.173,79.578,103.5
8428,Diesel,TIRUVALLUR,13.173,79.578,89.39
8429,Petrol,SIVASAILAM,8.788,77.355,103.5
8430,Diesel,SIVASAILAM,8.788,77.355,89.39
8431,Petrol,SANKARAPURAM,11.894,78.836,103.5
8432,Diesel,SANKARAPURAM,11.894,78.836,89.4
8433,Petrol,TRICHY,10.791,78.656,103.51
8434,Diesel,TRICHY,10.791,78.656,89.42
8435,Petrol,SOMANAHALLI,12.24,78.1,103.51
8436,Diesel,SOMANAHALLI,12.24,78.1,89.42
8437,Petrol,MANIVILUNDAN,11.612,78.718,103.51
8438,Diesel,MANIVILUNDAN,11.612,78.718,89.42
8439,Petrol,PUDUKOTTAI,10.609,78.927,103.51
8440,Diesel,PUDUKOTTAI,10.609,78.927,89.28
8441,Petrol,VELLORE,12.868,79.084,102.92
8442,Diesel,VELLORE,12.868,79.084,88.86
8443,Petrol,KUNNATHUR,8.294,77.197,103.12
8444,Diesel,KUNNATHUR,8.294,77.197,89.04
8445,Petrol,DENKANIKOTTAI,12.509,77.786,103.52
8446,Diesel,DENKANIKOTTAI,12.509,77.786,89.42
8447,Petrol,KANCHEEPURAM,12.854,79.947,99.13
8448,Diesel,KANCHEEPURAM,12.854,79.947,84.99
8449,Petrol,ERODE,11.433,77.277,99.37
8450,Diesel,ERODE,11.433,77.277,85.24
8451,Petrol,TIRUPUR,10.936,77.718,99.37
8452,Diesel,TIRUPUR,10.936,77.718,85.24
8453,Petrol,MARUNGUR,8.159,77.471,99.76
8454,Diesel,MARUNGUR,8.159,77.471,85.59
8455,Petrol,KANCHIPURAM,12.832,79.678,99.54
8456,Diesel,KANCHIPURAM,12.832,79.678,85.36
8457,Petrol,VEDUGATHAMPATTI,11.653,78.079,99.38
8458,Diesel,VEDUGATHAMPATTI,11.653,78.079,85.25
8459,Petrol,PUDUKOTTAI,10.396,78.787,99.38
8460,Diesel,PUDUKOTTAI,10.396,78.787,85.25
8461,Petrol,CHETTIKULAM,8.156,77.616,99.38
8462,Diesel,CHETTIKULAM,8.156,77.616,85.04
8463,Petrol,CHENNAI,13.184,80.267,99.38
8464,Diesel,CHENNAI,13.184,80.267,85.25
8465,Petrol,THENI,10.004,77.499,99.08
8466,Diesel,THENI,10.004,77.499,87.64
8467,Petrol,KUPPANUR,11.746,78.281,98.31
8468,Diesel,KUPPANUR,11.746,78.281,86.95
8469,Petrol,VELLORE,12.872,79.367,98.38
8470,Diesel,VELLORE,12.872,79.367,86.99
8471,Petrol,THURINJIPATTI,11.969,78.269,99.09
8472,Diesel,THURINJIPATTI,11.969,78.269,87.65
8473,Petrol,KURICHI,11.709,78.408,99.09
8474,Diesel,KURICHI,11.709,78.408,87.65
8475,Petrol,THIRUMAYAM,10.171,78.723,99.09
8476,Diesel,THIRUMAYAM,10.171,78.723,87.65
8477,Petrol,PUDUKOTTAI,10.382,78.801,99.99
8478,Diesel,PUDUKOTTAI,10.382,78.801,88.26
8479,Petrol,PIRANCHERI,8.658,77.632,100.33
8480,Diesel,PIRANCHERI,8.658,77.632,88.77
8481,Petrol,ARUMUGANERI,8.545,78.101,99.54
8482,Diesel,ARUMUGANERI,8.545,78.101,88
8483,Petrol,TIRUPUR,11.284,77.267,98.41
8484,Diesel,TIRUPUR,11.284,77.267,86.98
8485,Petrol,PAGALPATTI,11.696,78.061,99.09
8486,Diesel,PAGALPATTI,11.696,78.061,87.65
8487,Petrol,TIRUCHIRAPALLI,10.769,78.684,99.09
8488,Diesel,TIRUCHIRAPALLI,10.769,78.684,87.65
8489,Petrol,MADURAI,9.971,78.124,99.09
8490,Diesel,MADURAI,9.971,78.124,87.6
8491,Petrol,MANDAIKADU,8.157,77.289,99.09
8492,Diesel,MANDAIKADU,8.157,77.289,87.45
8493,Petrol,RAMNAD TOWN,9.373,78.84,99.09
8494,Diesel,RAMNAD TOWN,9.373,78.84,87.6
8495,Petrol,SEMMANDAI,10.998,78.074,99.59
8496,Diesel,SEMMANDAI,10.998,78.074,84.65
8497,Petrol,NARALAPALLI,12.621,78.246,99.59
8498,Diesel,NARALAPALLI,12.621,78.246,84.6
8499,Petrol,PAGADAPADI,11.469,78.779,99.59
8500,Diesel,PAGADAPADI,11.469,78.779,84.65
8501,Petrol,KANCHIPURAM,12.507,80.149,99.15
8502,Diesel,KANCHIPURAM,12.507,80.149,84.26
8503,Petrol,KANCHIPURAM,12.883,80.011,99.64
8504,Diesel,KANCHIPURAM,12.883,80.011,84.67
8505,Petrol,KALANJIPATTY,10.501,77.788,99.6
8506,Diesel,KALANJIPATTY,10.501,77.788,84.66
8507,Petrol,ERODE,11.248,77.53,99.6
8508,Diesel,ERODE,11.248,77.53,84.66
8509,Petrol,PUNJAIKOLANALLI,11.168,77.846,99.6
8510,Diesel,PUNJAIKOLANALLI,11.168,77.846,84.66
8511,Petrol,TIRUVALLUR,13.15,79.846,100.64
8512,Diesel,TIRUVALLUR,13.15,79.846,85.6
8513,Petrol,NAGERCOIL TOWN,8.197,77.431,100.97
8514,Diesel,NAGERCOIL TOWN,8.197,77.431,85.9
8515,Petrol,SENNAPALLI,12.646,78.046,100.15
8516,Diesel,SENNAPALLI,12.646,78.046,85.15
8517,Petrol,MAHENDRAMANGALM,12.418,78.05,99.6
8518,Diesel,MAHENDRAMANGALM,12.418,78.05,84.66
8519,Petrol,TONDIARPET,13.128,80.288,99.6
8520,Diesel,TONDIARPET,13.128,80.288,84.66
8521,Petrol,ALANGULAM,9.361,77.694,99.6
8522,Diesel,ALANGULAM,9.361,77.694,84.64
8523,Petrol,ERODE,11.242,77.82,102.5
8524,Diesel,ERODE,11.242,77.82,88.74
8525,Petrol,SANKARANKOVIL,9.177,77.546,102.5
8526,Diesel,SANKARANKOVIL,9.177,77.546,88.76
8527,Petrol,AMARAVATHIPUDUR,9.994,78.776,102.5
8528,Diesel,AMARAVATHIPUDUR,9.994,78.776,88.74
8529,Petrol,SIVAGANGAI,9.843,78.456,102.51
8530,Diesel,SIVAGANGAI,9.843,78.456,88.77
8531,Petrol,PATTUKOTTAI,10.461,79.304,102.51
8532,Diesel,PATTUKOTTAI,10.461,79.304,88.77
8533,Petrol,INDIAMPALAYAM,11.452,77.274,102.51
8534,Diesel,INDIAMPALAYAM,11.452,77.274,88.77
8535,Petrol,DUSI,12.77,79.678,103.52
8536,Diesel,DUSI,12.77,79.678,89.66
8537,Petrol,URIGAM,12.3,77.617,102.67
8538,Diesel,URIGAM,12.3,77.617,88.93
8539,Petrol,ERAYAMPATTI,11.288,78.11,102.52
8540,Diesel,ERAYAMPATTI,11.288,78.11,88.78
8541,Petrol,SEVANTHAMPALAYA,11.092,78.186,102.52
8542,Diesel,SEVANTHAMPALAYA,11.092,78.186,88.78
8543,Petrol,BARANDUR,12.627,77.785,102.52
8544,Diesel,BARANDUR,12.627,77.785,88.78
8545,Petrol,ARAKKONAM,13.014,79.676,102.52
8546,Diesel,ARAKKONAM,13.014,79.676,88.75
8547,Petrol,PACHUDAYAMPATTI,11.284,78.226,103.57
8548,Diesel,PACHUDAYAMPATTI,11.284,78.226,89.47
8549,Petrol,TIRUPATTUR,12.492,78.615,103.57
8550,Diesel,TIRUPATTUR,12.492,78.615,89.47
8551,Petrol,PENNADAM,11.4,79.233,103.73
8552,Diesel,PENNADAM,11.4,79.233,89.62
8553,Petrol,GAJJALANAICKENP,11.584,78.151,103.58
8554,Diesel,GAJJALANAICKENP,11.584,78.151,89.49
8555,Petrol,ON NH - 208,9.13,77.371,104.87
8556,Diesel,ON NH - 208,9.13,77.371,90.44
8557,Petrol,ADHIYAMANKOTTAI,12.066,78.116,103.02
8558,Diesel,ADHIYAMANKOTTAI,12.066,78.116,88.95
8559,Petrol,POTHANUR,11.117,77.998,103.58
8560,Diesel,POTHANUR,11.117,77.998,89.27
8561,Petrol,MALLASAMUDRAM,11.487,78.034,103.59
8562,Diesel,MALLASAMUDRAM,11.487,78.034,89.5
8563,Petrol,KOOTHAMBAKKAM,12.887,78.878,103.19
8564,Diesel,KOOTHAMBAKKAM,12.887,78.878,89.11
8565,Petrol,KANCHIPURAM,12.906,80.205,103.19
8566,Diesel,KANCHIPURAM,12.906,80.205,89.11
8567,Petrol,VELLANAIPATTI,11.099,77.075,103.3
8568,Diesel,VELLANAIPATTI,11.099,77.075,89.2
8569,Petrol,SEMMANDAKUPPAM,12.175,78.199,103.33
8570,Diesel,SEMMANDAKUPPAM,12.175,78.199,89.23
8571,Petrol,SHOLINGUR,13.102,79.418,102.92
8572,Diesel,SHOLINGUR,13.102,79.418,88.88
8573,Petrol,CHENNAI,13.075,80.264,99.5
8574,Diesel,CHENNAI,13.075,80.264,85.35
8575,Petrol,COIMBATORE,11.001,76.969,99.44
8576,Diesel,COIMBATORE,11.001,76.969,85.27
8577,Petrol,TIRUVALLUR,13.172,80.198,99.44
8578,Diesel,TIRUVALLUR,13.172,80.198,85.31
8579,Petrol,AMBUR,12.781,78.685,99.44
8580,Diesel,AMBUR,12.781,78.685,85.29
8581,Petrol,VELLORE,12.964,79.46,99.44
8582,Diesel,VELLORE,12.964,79.46,85.27
8583,Petrol,THARUVAI SH-40,8.675,77.685,99.44
8584,Diesel,THARUVAI SH-40,8.675,77.685,85.31
8585,Petrol,COIMBATORE,10.915,76.968,99.44
8586,Diesel,COIMBATORE,10.915,76.968,85.3
8587,Petrol,MELAYAKUDI,9.508,78.57,99.44
8588,Diesel,MELAYAKUDI,9.508,78.57,85.31
8589,Petrol,ERODE,11.453,77.687,99.44
8590,Diesel,ERODE,11.453,77.687,85.3
8591,Petrol,KOODACHERI,11.213,78.02,99.14
8592,Diesel,KOODACHERI,11.213,78.02,87.7
8593,Petrol,MUSIRI,10.961,78.449,98.34
8594,Diesel,MUSIRI,10.961,78.449,86.95
8595,Petrol,KERAKODAHALLI,12.298,78.216,99.15
8596,Diesel,KERAKODAHALLI,12.298,78.216,87.7
8597,Petrol,MARAPPANAICKENP,12.333,78.44,99.15
8598,Diesel,MARAPPANAICKENP,12.333,78.44,87.7
8599,Petrol,GOMANGALAMPUDUR,10.61,77.167,99.15
8600,Diesel,GOMANGALAMPUDUR,10.61,77.167,87.7
8601,Petrol,BARGUR,12.543,78.354,98.48
8602,Diesel,BARGUR,12.543,78.354,87.08
8603,Petrol,KALAKKAD,8.516,77.558,98.11
8604,Diesel,KALAKKAD,8.516,77.558,86.71
8605,Petrol,CHENNAI,13.04,80.242,99.15
8606,Diesel,CHENNAI,13.04,80.242,87.7
8607,Petrol,COIMBATORE,11.089,77.124,99.15
8608,Diesel,COIMBATORE,11.089,77.124,87.7
8609,Petrol,TIRUVALLUR,13.142,80.223,99.15
8610,Diesel,TIRUVALLUR,13.142,80.223,87.55
8611,Petrol,SUBRAMANYAPURAM,10.181,79.119,99.15
8612,Diesel,SUBRAMANYAPURAM,10.181,79.119,87.55
8613,Petrol,THORRIYODE,8.21,77.364,99.15
8614,Diesel,THORRIYODE,8.21,77.364,87.5
8615,Petrol,KATRAMABAKKAM,12.984,80.011,99.15
8616,Diesel,KATRAMABAKKAM,12.984,80.011,87.7
8617,Petrol,NARAYANAPURAM,9.448,77.827,99.15
8618,Diesel,NARAYANAPURAM,9.448,77.827,87.7
8619,Petrol,VILLUPURAM,11.837,78.94,99.16
8620,Diesel,VILLUPURAM,11.837,78.94,87.72
8621,Petrol,SIKKAMPATTI,11.707,77.984,99.66
8622,Diesel,SIKKAMPATTI,11.707,77.984,84.71
8623,Petrol,VELAKKALNATHAM,12.548,78.432,99.66
8624,Diesel,VELAKKALNATHAM,12.548,78.432,84.69
8625,Petrol,TIRUVALLUR,13.206,80.269,99.66
8626,Diesel,TIRUVALLUR,13.206,80.269,84.69
8627,Petrol,PUTHUR PUTHUPAL,11.297,77.631,99.67
8628,Diesel,PUTHUR PUTHUPAL,11.297,77.631,84.73
8629,Petrol,MADURAI,9.981,77.992,99.67
8630,Diesel,MADURAI,9.981,77.992,84.72
8631,Petrol,VENKATESHWARAPU,8.927,77.573,98.74
8632,Diesel,VENKATESHWARAPU,8.927,77.573,83.86
8633,Petrol,KANNISERI,9.492,77.899,99.68
8634,Diesel,KANNISERI,9.492,77.899,84.73
8635,Petrol,KAVALKINARU,8.241,77.571,99.68
8636,Diesel,KAVALKINARU,8.241,77.571,84.74
8637,Petrol,THANJAUR,10.722,79.23,99.68
8638,Diesel,THANJAUR,10.722,79.23,84.73
8639,Petrol,VILLUPURAM,11.895,78.871,99.68
8640,Diesel,VILLUPURAM,11.895,78.871,84.74
8641,Petrol,VADAVALLI,11.035,76.915,99.68
8642,Diesel,VADAVALLI,11.035,76.915,84.74
8643,Petrol,VALAYAPATTI,11.124,78.232,99.68
8644,Diesel,VALAYAPATTI,11.124,78.232,84.74
8645,Petrol,TIRUPACHETTI,9.784,78.344,99.69
8646,Diesel,TIRUPACHETTI,9.784,78.344,84.74
8647,Petrol,A. PALLIPATTI,11.942,78.406,99.69
8648,Diesel,A. PALLIPATTI,11.942,78.406,84.74
8649,Petrol,MANGALAM,11.099,77.245,102.59
8650,Diesel,MANGALAM,11.099,77.245,88.84
8651,Petrol,PATTINAM,11.466,78.198,101.5
8652,Diesel,PATTINAM,11.466,78.198,87.83
8653,Petrol,SIGARALAPALLI,12.512,78.396,101.61
8654,Diesel,SIGARALAPALLI,12.512,78.396,87.93
8655,Petrol,VILLUPURAM,12.16,79.61,101.61
8656,Diesel,VILLUPURAM,12.16,79.61,87.93
8657,Petrol,TUTICORIN,8.886,78.109,101.74
8658,Diesel,TUTICORIN,8.886,78.109,88.05
8659,Petrol,VADAMALAIKURUCH,9.625,77.92,101.78
8660,Diesel,VADAMALAIKURUCH,9.625,77.92,88.09
8661,Petrol,ERODE,11.293,77.736,102.6
8662,Diesel,ERODE,11.293,77.736,88.85
8663,Petrol,THENGAIPATTINAM,8.239,77.168,102.6
8664,Diesel,THENGAIPATTINAM,8.239,77.168,88.85
8665,Petrol,CHENNAI,13.119,80.258,102.6
8666,Diesel,CHENNAI,13.119,80.258,88.83
8667,Petrol,CUDDALORE,11.532,79.722,102.6
8668,Diesel,CUDDALORE,11.532,79.722,88.83
8669,Petrol,KUMARAGIRI VILL,9.155,77.94,102.6
8670,Diesel,KUMARAGIRI VILL,9.155,77.94,88.85
8671,Petrol,KEERAPATTI,12.014,78.525,102.6
8672,Diesel,KEERAPATTI,12.014,78.525,88.83
8673,Petrol,MORANAHALLI,12.407,78.145,102.91
8674,Diesel,MORANAHALLI,12.407,78.145,88.85
8675,Petrol,KRISHNAGIRI,12.521,78.228,102.93
8676,Diesel,KRISHNAGIRI,12.521,78.228,88.87
8677,Petrol,AMMAPETTAI,12.158,78.638,102.95
8678,Diesel,AMMAPETTAI,12.158,78.638,88.89
8679,Petrol,KURUKKALPATTI,9.109,77.574,103.66
8680,Diesel,KURUKKALPATTI,9.109,77.574,89.55
8681,Petrol,SATHAPPADY,11.539,78.688,103.66
8682,Diesel,SATHAPPADY,11.539,78.688,89.38
8683,Petrol,TIRUVARUR,10.425,79.603,103.66
8684,Diesel,TIRUVARUR,10.425,79.603,89.53
8685,Petrol,KANCHIPURAM,12.69,80.18,103.66
8686,Diesel,KANCHIPURAM,12.69,80.18,89.35
8687,Petrol,ARIYAPALAYAM,11.619,78.472,103.66
8688,Diesel,ARIYAPALAYAM,11.619,78.472,89.55
8689,Petrol,THOORAMBADI,10.829,77.672,103.66
8690,Diesel,THOORAMBADI,10.829,77.672,89.35
8691,Petrol,KOKKARAYANPETTA,11.313,77.793,103.66
8692,Diesel,KOKKARAYANPETTA,11.313,77.793,89.35
8693,Petrol,COIMBATORE,10.981,77.06,103.67
8694,Diesel,COIMBATORE,10.981,77.06,89.56
8695,Petrol,MELUR,10.01,78.291,103.67
8696,Diesel,MELUR,10.01,78.291,89.56
8697,Petrol,TENKASI,8.962,77.288,103.1
8698,Diesel,TENKASI,8.962,77.288,89.02
8699,Petrol,THALAIYUTHU VIL,8.798,77.715,98.03
8700,Diesel,THALAIYUTHU VIL,8.798,77.715,83.97
8701,Petrol,KANCHIPURAM,12.851,80.065,99.52
8702,Diesel,KANCHIPURAM,12.851,80.065,85.38
8703,Petrol,KANCHIPURAM,12.818,80.077,99.52
8704,Diesel,KANCHIPURAM,12.818,80.077,85.38
8705,Petrol,DINDIGUL,10.755,78.01,99.52
8706,Diesel,DINDIGUL,10.755,78.01,85.38
8707,Petrol,PERIAMPATTI,12.254,78.193,99.52
8708,Diesel,PERIAMPATTI,12.254,78.193,85.34
8709,Petrol,PARAVAI,9.971,78.043,99.52
8710,Diesel,PARAVAI,9.971,78.043,85.37
8711,Petrol,GANGAIKONDAN,8.853,77.778,99.53
8712,Diesel,GANGAIKONDAN,8.853,77.778,85.38
8713,Petrol,SANKARANKOVIL,9.185,77.483,99.53
8714,Diesel,SANKARANKOVIL,9.185,77.483,85.37
8715,Petrol,BYERNATHAM,11.944,78.292,99.53
8716,Diesel,BYERNATHAM,11.944,78.292,85.38
8717,Petrol,KEELAPULIYUR,11.294,78.958,99.23
8718,Diesel,KEELAPULIYUR,11.294,78.958,87.78
8719,Petrol,VILLUPURAM,11.802,78.867,99.23
8720,Diesel,VILLUPURAM,11.802,78.867,87.78
8721,Petrol,AMARGONDHI,11.726,77.966,99.23
8722,Diesel,AMARGONDHI,11.726,77.966,87.78
8723,Petrol,PUDUPATTI,10.996,78.475,99.24
8724,Diesel,PUDUPATTI,10.996,78.475,87.79
8725,Petrol,CHENGAM,12.256,78.648,97.73
8726,Diesel,CHENGAM,12.256,78.648,86.37
8727,Petrol,PULIANKURICHI,11.513,78.795,97.73
8728,Diesel,PULIANKURICHI,11.513,78.795,86.37
8729,Petrol,VAGURAPPAMPATTI,12.211,78.305,99.12
8730,Diesel,VAGURAPPAMPATTI,12.211,78.305,87.68
8731,Petrol,MALAYADIPATTI,10.584,78.366,98.75
8732,Diesel,MALAYADIPATTI,10.584,78.366,87.36
8733,Petrol,SALEM,11.67,78.085,99.22
8734,Diesel,SALEM,11.67,78.085,87.78
8735,Petrol,VEPPADAI,11.406,77.789,99.24
